t,exercise,source,raw,smoothed,confidence,face_x,face_y,face_w,face_h,face_conf,face_area,orientation,pose_nose_y,pose_shoulder_y,pose_hip_y,pose_conf,event,phase,armed,rep_count,state,low,high,pose_shoulder_w,pose_shoulder_conf,pose_orientation,luma_mean,luma_center,depth_valid,depth_p05,depth_p10,depth_median,depth_center,depth_age,depth_g0,depth_g1,depth_g2,depth_g3,depth_g4,depth_g5,depth_g6,depth_g7,depth_g8
2.3668,squat,face,0.004721,0.004957,0.683047,0.570246,0.381752,0.051533,0.091615,0.683047,0.004721,4,0.569882,0.562310,,0.670410,,rest,0,0,debug,0.561119,0.580001,0.101607,0.299072,2,0.626849,0.704253,0.943264,0.579184,0.632880,1.330733,1.756431,0.0000,0.906997,1.693958,0.636024,1.009858,1.872029,0.684949,1.139041,2.092999,2.003906
2.4001,squat,face,0.005223,0.005036,0.676943,0.567029,0.391077,0.054200,0.096356,0.676943,0.005223,4,0.440786,0.439283,0.161239,0.624023,,rest,0,0,debug,0.561119,0.580001,0.130379,0.440674,4,0.626934,0.703747,0.943056,0.581487,0.632880,1.330733,1.756431,-0.0333,0.906997,1.693958,0.632880,1.009858,1.872029,0.684949,1.139041,2.092999,1.976825
2.4334,squat,face,0.005214,0.005090,0.653080,0.565448,0.398997,0.054156,0.096278,0.653080,0.005214,4,0.442705,0.450303,0.174662,0.658203,,rest,0,0,debug,0.561119,0.580001,0.127743,0.485107,4,0.626154,0.702131,0.943056,0.581487,0.632880,1.330733,1.756431,0.0000,0.906997,1.693958,0.632880,1.009858,1.872029,0.684949,1.139041,2.092999,1.976825
2.4668,squat,face,0.004603,0.004944,0.612372,0.565978,0.397331,0.050886,0.090463,0.612372,0.004603,4,0.449034,0.458231,0.394872,0.721191,,rest,0,0,debug,0.561119,0.580001,0.127258,0.556152,4,0.624619,0.700799,0.943056,0.581487,0.632880,1.330733,1.756431,0.0000,0.906997,1.693958,0.632880,1.009858,1.872029,0.684949,1.130241,2.092999,1.976825
2.5001,squat,face,0.005606,0.005143,0.630251,0.489823,0.569892,0.099834,0.056156,0.630251,0.005606,7,0.457335,0.464040,0.181432,0.612305,,rest,0,0,debug,0.561119,0.580001,0.123678,0.569824,4,0.624068,0.700252,0.943056,0.579184,0.632880,1.317888,1.756431,0.0000,0.906997,1.693958,0.632880,1.009858,1.872029,0.688171,1.130241,2.062437,1.948620
2.5334,squat,face,0.006129,0.005438,0.584843,0.483454,0.570955,0.104381,0.058714,0.584843,0.006129,7,0.462134,0.476501,0.177872,0.595703,,rest,0,0,debug,0.561119,0.580001,0.127326,0.476562,4,0.623830,0.700559,0.942292,0.581487,0.632880,1.317888,1.756431,0.0000,0.912656,1.693958,0.632880,1.009858,1.872029,0.691425,1.130241,2.092999,1.898054
2.5668,squat,face,0.007016,0.005912,0.581703,0.485672,0.570131,0.111684,0.062822,0.581703,0.007016,7,0.422426,0.338728,,0.774902,,rest,0,0,debug,0.561119,0.580001,0.128215,0.536133,5,0.623707,0.701862,0.942778,0.576576,0.632880,1.306121,1.756431,-0.0333,0.906997,1.693958,0.636024,1.009858,1.872029,0.691425,1.139041,2.062437,1.825311
2.6001,squat,face,0.005899,0.005908,0.598664,0.482006,0.572216,0.102403,0.057601,0.598664,0.005899,7,0.422003,0.337676,,0.797852,,rest,0,0,debug,0.561119,0.580001,0.131884,0.524414,5,0.622741,0.701877,0.942778,0.576576,0.632880,1.306121,1.756431,0.0000,0.906997,1.693958,0.636024,1.009858,1.872029,0.691425,1.139041,2.062437,1.825311
2.6334,squat,face,,0.005908,0.000000,,,,,,,,0.422787,0.338715,0.193204,0.841309,,rest,0,0,debug,0.561119,0.580001,0.131316,0.577637,5,0.621069,0.702026,0.942431,0.581487,0.632880,1.306121,1.756431,0.0000,0.906997,1.693958,0.641603,1.009858,1.872029,0.691425,1.139041,2.092999,1.825311
2.6668,squat,face,0.004355,0.005442,0.589624,0.480439,0.563431,0.087989,0.049494,0.589624,0.004355,7,0.421616,0.338453,0.179969,0.827637,,rest,0,0,debug,0.561119,0.580001,0.127797,0.588379,5,0.619052,0.701320,0.941736,0.581487,0.632880,1.306121,1.756431,0.0000,0.912656,1.693958,0.641603,1.009858,1.872029,0.691425,1.139041,2.092999,1.848364
2.7001,squat,face,0.005338,0.005411,0.590245,0.466515,0.568501,0.097420,0.054799,0.590245,0.005338,7,0.421864,0.338667,0.191443,0.845215,,rest,0,0,debug,0.561119,0.580001,0.126267,0.580566,5,0.618358,0.700603,0.942778,0.583808,0.632880,1.306121,1.756431,0.0000,0.906997,1.693958,0.647281,1.016880,1.872029,0.694708,1.139041,2.092999,1.825311
2.7335,squat,face,0.004977,0.005281,0.599479,0.466069,0.568840,0.094067,0.052913,0.599479,0.004977,7,0.419064,0.337059,0.192087,0.846680,,rest,0,0,debug,0.561119,0.580001,0.127609,0.518066,5,0.618560,0.699408,0.942431,0.583808,0.636024,1.317888,1.756431,0.0000,0.906997,1.693958,0.656410,1.009858,1.872029,0.694708,1.139041,2.062437,1.801231
2.7668,squat,face,0.004246,0.004970,0.658664,0.569487,0.425509,0.048870,0.086880,0.658664,0.004246,4,0.416965,0.337822,0.193486,0.749512,,rest,0,0,debug,0.561119,0.580001,0.126751,0.455811,5,0.619080,0.697963,0.942431,0.583808,0.636024,1.330733,1.756431,0.0000,0.906997,1.693958,0.668842,1.016880,1.872029,0.691425,1.139041,2.092999,1.825311
2.8001,squat,face,0.004609,0.004862,0.584007,0.570026,0.424757,0.050918,0.090522,0.584007,0.004609,4,0.415485,0.339467,,0.591797,,rest,0,0,debug,0.561119,0.580001,0.128772,0.369385,5,0.618885,0.696023,0.942431,0.581487,0.632880,1.330733,1.756431,0.0000,0.906997,1.693958,0.665366,1.009858,1.872029,0.688171,1.139041,2.062437,1.801231
2.8335,squat,face,0.003888,0.004570,0.581703,0.570728,0.428528,0.046766,0.083139,0.581703,0.003888,4,0.415854,0.338400,,0.544922,,rest,0,0,debug,0.561119,0.580001,0.130970,0.304443,5,0.617841,0.693051,0.942361,0.579184,0.630151,1.356291,1.756431,0.0000,0.912656,1.693958,0.662354,1.009858,1.872029,0.691425,1.139041,2.092999,1.825311
2.8668,squat,face,,0.004570,0.000000,,,,,,,,0.417109,0.337695,0.155353,0.657715,,rest,0,0,debug,0.561119,0.580001,0.131266,0.360840,5,0.616631,0.690024,0.941736,0.574313,0.630151,1.356291,1.756431,0.0000,0.906997,1.693958,0.662354,1.009858,1.872029,0.691425,1.139041,2.092999,1.825311
2.9001,squat,face,,0.004570,0.000000,,,,,,,,0.416056,0.338012,,0.663574,,rest,0,0,debug,0.561119,0.580001,0.122262,0.430908,5,0.615636,0.687319,0.942014,0.572067,0.627451,1.368982,1.756431,0.0000,0.906997,1.693958,0.662354,1.009858,1.872029,0.688171,1.130241,2.092999,1.872029
2.9335,squat,face,,0.004570,0.000000,,,,,,,,0.415079,0.337909,,0.657715,,rest,0,0,debug,0.561119,0.580001,0.124710,0.375977,5,0.614927,0.685100,0.942361,0.572067,0.624771,1.368982,1.756431,0.0000,0.906997,1.693958,0.668842,1.009858,1.872029,0.688171,1.139041,2.092999,1.898054
2.9668,squat,face,,0.004570,0.000000,,,,,,,,0.415949,0.338181,0.173952,0.678711,,rest,0,0,debug,0.561119,0.580001,0.127174,0.361572,5,0.613888,0.683542,0.942083,0.572067,0.624771,1.368982,1.756431,0.0000,0.906997,1.693958,0.678145,1.009858,1.848364,0.688171,1.130241,2.062437,1.898054
3.0001,squat,face,,0.004570,0.000000,,,,,,,,0.416482,0.338715,0.167631,0.713867,,rest,0,0,debug,0.561119,0.580001,0.127493,0.418457,5,0.612238,0.682760,0.941667,0.574313,0.627451,1.368982,1.756431,0.0000,0.906997,1.693958,0.678145,1.016880,1.872029,0.691425,1.130241,2.092999,1.872029
3.0335,squat,face,,0.004570,0.000000,,,,,,,,0.415337,0.339305,0.176396,0.690430,,rest,0,0,debug,0.561119,0.580001,0.128810,0.496338,5,0.609858,0.682779,0.943056,0.579184,0.627451,1.356291,1.756431,0.0000,0.906997,1.693958,0.684949,1.016880,1.872029,0.691425,1.130241,2.092999,1.872029
3.0668,squat,face,,0.004570,0.000000,,,,,,,,0.413338,0.339626,,0.668457,,rest,0,0,debug,0.561119,0.580001,0.123859,0.475586,5,0.607352,0.682634,0.943264,0.581487,0.632880,1.330733,1.756431,0.0000,0.901407,1.693958,0.681304,1.002937,1.848364,0.691425,1.130241,2.062437,1.779320
3.1001,squat,face,,0.004570,0.000000,,,,,,,,0.413080,0.339624,,0.660156,,rest,0,0,debug,0.561119,0.580001,0.123442,0.472168,5,0.604134,0.682504,0.943125,0.583808,0.636024,1.317888,1.756431,0.0000,0.906997,1.693958,0.671916,1.009858,1.872029,0.688171,1.130241,2.062437,1.735592
3.1335,squat,face,,0.004570,0.000000,,,,,,,,0.412007,0.338930,,0.563965,,rest,0,0,debug,0.561119,0.580001,0.124448,0.343018,5,0.601350,0.682127,0.942708,0.588505,0.638802,1.294562,1.756431,-0.0333,0.906997,1.693958,0.691425,1.009858,1.872029,0.694708,1.130241,2.062437,1.112438
3.1668,squat,face,,0.004570,0.000000,,,,,,,,0.411131,0.338132,,0.443604,,rest,0,0,debug,0.561119,0.580001,0.003433,0.284180,5,0.599687,0.681077,0.942292,0.593623,0.638802,1.294562,1.756431,-0.0333,0.906997,1.693958,0.698021,1.009858,1.872029,0.694708,1.130241,2.092999,1.120963
3.2001,squat,face,,0.004570,0.000000,,,,,,,,0.411961,0.338172,,0.601074,,rest,0,0,debug,0.561119,0.580001,0.122500,0.409180,5,0.597965,0.680356,0.941250,0.593623,0.638802,1.282403,1.756431,-0.0333,0.906997,1.693958,0.684949,1.009858,1.872029,0.691425,1.139041,2.092999,1.139041
3.2335,squat,face,,0.004570,0.000000,,,,,,,,0.411550,0.335247,0.169447,0.715820,,rest,0,0,debug,0.561119,0.580001,0.126941,0.439941,5,0.596734,0.680053,0.941458,0.593623,0.638802,1.282403,1.756431,-0.0333,0.901407,1.693958,0.684949,1.009858,1.872029,0.694708,1.130241,2.062437,1.157714
3.2668,squat,face,,0.004570,0.000000,,,,,,,,0.412400,0.335155,,0.680176,,rest,0,0,debug,0.561119,0.580001,0.127410,0.444336,5,0.596025,0.679854,0.941806,0.593623,0.641603,1.282403,1.756431,-0.0333,0.901407,1.693958,0.694708,1.009858,1.872029,0.694708,1.139041,2.092999,1.166951
3.3001,squat,face,,0.004570,0.000000,,,,,,,,0.408676,0.333909,,0.600098,,rest,0,0,debug,0.561119,0.580001,0.127746,0.420166,5,0.595376,0.679439,0.941181,0.593623,0.641603,1.282403,1.756431,-0.0333,0.901407,1.693958,0.698021,1.009858,1.872029,0.691425,1.139041,2.062437,1.166951
3.3335,squat,face,,0.004570,0.000000,,,,,,,,0.408960,0.335523,0.155336,0.671387,,rest,0,0,debug,0.561119,0.580001,0.123159,0.449707,5,0.595291,0.679376,0.940903,0.593623,0.641603,1.282403,1.756431,-0.0333,0.906997,1.693958,0.691425,1.009858,1.872029,0.694708,1.139041,2.062437,1.186558
3.3668,squat,face,,0.004570,0.000000,,,,,,,,0.409329,0.335599,0.155754,0.718750,,rest,0,0,debug,0.561119,0.580001,0.123250,0.483398,5,0.595385,0.679074,0.941250,0.596042,0.644430,1.294562,1.756431,-0.0333,0.906997,1.693958,0.694708,1.016880,1.872029,0.694708,1.130241,2.092999,1.294562
3.4001,squat,face,,0.004570,0.000000,,,,,,,,0.408497,0.336123,,0.534668,,rest,0,0,debug,0.561119,0.580001,0.121395,0.375244,5,0.595805,0.678826,0.941042,0.596042,0.641603,1.294562,1.756431,-0.0333,0.906997,1.693958,0.698021,1.016880,1.872029,0.691425,1.130241,2.092999,1.617693
3.4335,squat,face,,0.004570,0.000000,,,,,,,,0.409872,0.334397,0.156608,0.740234,,rest,0,0,debug,0.561119,0.580001,0.126393,0.456787,5,0.595849,0.678134,0.941597,0.593623,0.641603,1.294562,1.756431,-0.0333,0.906997,1.693958,0.698021,1.009858,1.872029,0.694708,1.139041,2.062437,1.693958
3.4668,squat,face,,0.004570,0.000000,,,,,,,,0.408419,0.334853,0.157446,0.598633,,rest,0,0,debug,0.561119,0.580001,0.127896,0.411377,5,0.595835,0.677691,0.941111,0.593623,0.641603,1.294562,1.756431,-0.0333,0.906997,1.693958,0.694708,1.009858,1.872029,0.694708,1.139041,2.062437,1.756431
3.5002,squat,face,,0.004570,0.000000,,,,,,,,0.407629,0.334846,,0.545410,,rest,0,0,debug,0.561119,0.580001,0.125791,0.393066,5,0.595777,0.677185,0.941736,0.593623,0.641603,1.306121,1.756431,-0.0333,0.906997,1.693958,0.698021,1.009858,1.872029,0.691425,1.130241,2.062437,1.735592
3.5335,squat,face,,0.004570,0.000000,,,,,,,,0.406150,0.334058,,0.474121,,rest,0,0,debug,0.561119,0.580001,0.126666,0.363037,5,0.595312,0.676618,0.941528,0.590881,0.641603,1.306121,1.756431,-0.0333,0.906997,1.693958,0.694708,1.009858,1.872029,0.694708,1.139041,2.092999,1.779320
3.5668,squat,face,,0.004570,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.594950,0.675969,0.940833,0.590881,0.638802,1.306121,1.756431,-0.0333,0.906997,1.693958,0.694708,1.009858,1.872029,0.694708,1.139041,2.062437,1.779320
3.6335,squat,face,,0.004570,0.000000,,,,,,,,0.404831,0.333570,,0.410400,,rest,0,0,debug,0.561119,0.580001,0.127457,0.302246,5,0.593783,0.674876,0.941944,0.590881,0.638802,1.317888,1.756431,-0.0333,0.912656,1.693958,0.688171,1.016880,1.872029,0.691425,1.147982,2.092999,1.801231
3.6668,squat,face,,0.004570,0.000000,,,,,,,,0.599916,0.506530,,0.456055,,rest,0,0,debug,0.561119,0.580001,0.099773,0.294678,2,0.593216,0.674260,0.942153,0.593623,0.641603,1.306121,1.756431,-0.0333,0.906997,1.693958,0.688171,1.009858,1.872029,0.694708,1.139041,2.092999,1.801231
3.7002,squat,face,,0.004570,0.000000,,,,,,,,0.596681,0.504067,0.284287,0.392090,,rest,0,0,debug,0.561119,0.580001,0.106302,0.371826,2,0.592301,0.673480,0.942222,0.590881,0.641603,1.306121,1.756431,-0.0333,0.906997,1.693958,0.684949,1.002937,1.872029,0.691425,1.130241,2.062437,1.801231
3.7335,squat,face,,0.004570,0.000000,,,,,,,,0.599887,0.510027,,0.532227,,rest,0,0,debug,0.561119,0.580001,0.097388,0.148926,2,0.591606,0.672761,0.942361,0.590881,0.638802,1.306121,1.756431,-0.0333,0.906997,1.693958,0.681304,1.009858,1.872029,0.691425,1.139041,2.062437,1.825311
3.7668,squat,face,,0.004570,0.000000,,,,,,,,0.598766,0.515207,,0.600586,,rest,0,0,debug,0.561119,0.580001,0.092777,0.202148,2,0.590939,0.672173,0.942153,0.590881,0.641603,1.306121,1.779320,-0.0333,0.906997,1.693958,0.688171,1.009858,1.872029,0.691425,1.139041,2.092999,1.825311
3.8002,squat,face,,0.004570,0.000000,,,,,,,,0.600222,0.515356,,0.499268,,rest,0,0,debug,0.561119,0.580001,0.090291,0.139404,2,0.590197,0.671662,0.942569,0.588505,0.638802,1.306121,1.756431,-0.0333,0.906997,1.693958,0.684949,1.009858,1.872029,0.691425,1.139041,2.092999,1.801231
3.8668,squat,face,,0.004570,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.588513,0.670322,0.941667,0.590881,0.638802,1.306121,1.756431,-0.0333,0.906997,1.693958,0.681304,1.009858,1.872029,0.691425,1.130241,2.092999,1.825311
3.9002,squat,face,,0.004570,0.000000,,,,,,,,0.408005,0.335837,0.157192,0.599121,,rest,0,0,debug,0.561119,0.580001,0.122338,0.452148,5,0.587793,0.669888,0.941806,0.590881,0.638802,1.306121,1.756431,-0.0333,0.906997,1.693958,0.678145,1.009858,1.872029,0.688171,1.139041,2.062437,1.779320
3.9668,squat,face,,0.004570,0.000000,,,,,,,,0.409973,0.336391,0.168653,0.759766,,rest,0,0,debug,0.561119,0.580001,0.122739,0.573730,5,0.586262,0.668839,0.942083,0.590881,0.638802,1.306121,1.756431,0.0000,0.906997,1.693958,0.681304,1.009858,1.872029,0.691425,1.130241,2.092999,1.779320
4.0002,squat,face,,0.004570,0.000000,,,,,,,,0.410568,0.336698,0.177813,0.712891,,rest,0,0,debug,0.561119,0.580001,0.122694,0.544434,5,0.585507,0.668294,0.941736,0.590881,0.638802,1.306121,1.756431,0.0000,0.906997,1.693958,0.678145,1.009858,1.872029,0.691425,1.130241,2.062437,1.756431
4.0335,squat,face,,0.004570,0.000000,,,,,,,,0.410760,0.335677,0.190709,0.789551,,rest,0,0,debug,0.561119,0.580001,0.122109,0.618164,5,0.584801,0.667656,0.942153,0.590881,0.638802,1.306121,1.756431,0.0000,0.906997,1.693958,0.678145,1.009858,1.872029,0.691425,1.130241,2.062437,1.756431
4.0668,squat,face,,0.004570,0.000000,,,,,,,,0.410316,0.336112,0.193586,0.788574,,rest,0,0,debug,0.561119,0.580001,0.122347,0.624512,5,0.584005,0.667168,0.942222,0.590881,0.638802,1.306121,1.756431,0.0000,0.906997,1.693958,0.681304,1.009858,1.872029,0.691425,1.130241,2.092999,1.756431
4.1002,squat,face,,0.004570,0.000000,,,,,,,,0.410546,0.336054,0.190857,0.772461,,rest,0,0,debug,0.561119,0.580001,0.122401,0.611816,5,0.583492,0.666721,0.942361,0.590881,0.638802,1.306121,1.756431,0.0000,0.906997,1.693958,0.681304,1.009858,1.872029,0.691425,1.139041,2.092999,1.756431
4.1335,squat,face,,0.004570,0.000000,,,,,,,,0.409963,0.336226,0.191721,0.783691,,rest,0,0,debug,0.561119,0.580001,0.120536,0.617676,5,0.582951,0.666258,0.941319,0.590881,0.638802,1.306121,1.779320,0.0000,0.906997,1.693958,0.681304,1.009858,1.872029,0.694708,1.130241,2.092999,1.735592
4.1668,squat,face,,0.004570,0.000000,,,,,,,,0.409733,0.336213,0.180771,0.760742,,rest,0,0,debug,0.561119,0.580001,0.121942,0.573730,5,0.582256,0.665619,0.941528,0.590881,0.638802,1.317888,1.756431,-0.0333,0.912656,1.693958,0.684949,1.016880,1.872029,0.691425,1.139041,2.092999,1.756431
4.2002,squat,face,,0.004570,0.000000,,,,,,,,0.409202,0.336827,0.193517,0.724121,,rest,0,0,debug,0.561119,0.580001,0.120129,0.559570,5,0.581529,0.665252,0.941944,0.590881,0.638802,1.306121,1.756431,-0.0333,0.906997,1.693958,0.681304,1.009858,1.848364,0.691425,1.130241,2.062437,1.756431
4.2335,squat,face,,0.004570,0.000000,,,,,,,,0.408285,0.336343,0.182998,0.668945,,rest,0,0,debug,0.561119,0.580001,0.120421,0.518555,5,0.580718,0.664757,0.941389,0.590881,0.638802,1.306121,1.756431,-0.0333,0.906997,1.693958,0.681304,1.009858,1.872029,0.691425,1.139041,2.092999,1.779320
4.2669,squat,face,,0.004570,0.000000,,,,,,,,0.408796,0.335249,0.169919,0.764160,,rest,0,0,debug,0.561119,0.580001,0.119173,0.577637,5,0.580141,0.664260,0.940903,0.590881,0.641603,1.306121,1.756431,-0.0333,0.906997,1.674570,0.688171,1.009858,1.872029,0.691425,1.130241,2.062437,1.756431
4.3002,squat,face,,0.004570,0.000000,,,,,,,,0.408892,0.336152,0.166904,0.745605,,rest,0,0,debug,0.561119,0.580001,0.120168,0.545898,5,0.579438,0.663716,0.941875,0.590881,0.638802,1.306121,1.756431,-0.0333,0.906997,1.693958,0.688171,1.009858,1.872029,0.691425,1.139041,2.092999,1.779320
4.3335,squat,face,,0.004570,0.000000,,,,,,,,0.408738,0.336011,0.169338,0.733887,,rest,0,0,debug,0.561119,0.580001,0.120111,0.563965,5,0.578862,0.663288,0.941250,0.590881,0.638802,1.306121,1.756431,-0.0333,0.906997,1.693958,0.691425,1.009858,1.872029,0.691425,1.139041,2.062437,1.756431
4.3669,squat,face,,0.004570,0.000000,,,,,,,,0.408446,0.335668,0.169142,0.774414,,rest,0,0,debug,0.561119,0.580001,0.119256,0.579590,5,0.578245,0.662550,0.941319,0.588505,0.638802,1.306121,1.756431,-0.0333,0.906997,1.674570,0.688171,1.009858,1.872029,0.691425,1.130241,2.092999,1.735592
4.4002,squat,face,,0.004570,0.000000,,,,,,,,0.408440,0.334728,0.168964,0.768555,,rest,0,0,debug,0.561119,0.580001,0.121330,0.543457,5,0.577688,0.661874,0.941181,0.590881,0.638802,1.306121,1.756431,-0.0333,0.906997,1.693958,0.684949,1.009858,1.872029,0.691425,1.139041,2.092999,1.779320
4.4335,squat,face,,0.004570,0.000000,,,,,,,,0.408603,0.335631,,0.792480,,rest,0,0,debug,0.561119,0.580001,0.120968,0.549316,5,0.577374,0.661346,0.941667,0.590881,0.638802,1.306121,1.756431,-0.0333,0.906997,1.693958,0.688171,1.009858,1.872029,0.691425,1.139041,2.092999,1.779320
4.4669,squat,face,,0.004570,0.000000,,,,,,,,0.410417,0.334684,0.166119,0.729980,,rest,0,0,debug,0.561119,0.580001,0.126728,0.531250,5,0.576954,0.660901,0.941250,0.588505,0.638802,1.317888,1.756431,-0.0333,0.906997,1.693958,0.701848,1.009858,1.872029,0.694708,1.139041,2.092999,1.779320
4.5002,squat,face,,0.004570,0.000000,,,,,,,,0.409639,0.334523,0.154417,0.657715,,rest,0,0,debug,0.561119,0.580001,0.129332,0.442139,5,0.576777,0.660566,0.941528,0.588505,0.638802,1.306121,1.756431,-0.0333,0.906997,1.693958,0.708650,1.009858,1.872029,0.698021,1.130241,2.092999,1.779320
4.5335,squat,face,,0.004570,0.000000,,,,,,,,0.411940,0.333474,0.144548,0.726562,,rest,0,0,debug,0.561119,0.580001,0.140805,0.567871,5,0.576100,0.659191,0.940208,0.588505,0.638802,1.282403,1.735592,-0.0333,0.901407,1.674570,0.719101,1.009858,1.848364,0.698021,1.130241,2.092999,1.756431
4.5669,squat,face,,0.004570,0.000000,,,,,,,,0.416649,0.335352,0.154575,0.736328,,rest,0,0,debug,0.561119,0.580001,0.142499,0.600098,5,0.573233,0.656144,0.939375,0.588505,0.641603,1.282403,1.735592,-0.0333,0.906997,1.674570,0.742025,1.009858,1.872029,0.701848,1.130241,2.092999,1.848364
4.6002,squat,face,,0.004570,0.000000,,,,,,,,0.421741,0.336461,0.157613,0.770508,,rest,0,0,debug,0.561119,0.580001,0.143254,0.585938,5,0.570458,0.651772,0.939861,0.586148,0.644430,1.271256,1.735592,-0.0333,0.906997,1.674570,0.757393,1.009858,1.872029,0.708650,1.139041,2.062437,1.872029
4.6335,squat,face,0.005997,0.004998,0.597030,0.368412,0.469856,0.058082,0.103256,0.597030,0.005997,2,0.424874,0.339180,0.146731,0.697266,,rest,0,0,debug,0.561119,0.580001,0.142698,0.651855,5,0.570441,0.648209,0.939861,0.581487,0.641603,1.260303,1.715243,-0.0333,0.906997,1.674570,0.847677,1.009858,1.848364,0.715581,1.130241,2.062437,1.898054
4.6669,squat,face,,0.004998,0.000000,,,,,,,,0.428218,0.339926,,0.581543,,rest,0,0,debug,0.561119,0.580001,0.140360,0.556152,5,0.570182,0.643138,0.940486,0.574313,0.644430,1.260303,1.693958,-0.0333,0.906997,1.674570,0.873720,1.009858,1.848364,0.723163,1.139041,2.062437,1.898054
4.7002,squat,face,0.005390,0.005116,0.605960,0.382746,0.474701,0.055062,0.097888,0.605960,0.005390,2,0.437365,0.340677,0.145811,0.696289,,rest,0,0,debug,0.561119,0.580001,0.144919,0.606445,5,0.570114,0.634839,0.940972,0.560789,0.650572,1.248775,1.674570,-0.0333,0.906997,1.655612,0.890435,1.009858,1.848364,0.734050,1.139041,2.062437,1.923004
4.7335,squat,face,,0.005116,0.000000,,,,,,,,0.441949,0.344855,0.149422,0.676270,,rest,0,0,debug,0.561119,0.580001,0.156713,0.674316,5,0.571212,0.627927,0.940625,0.549945,0.653477,1.227082,1.655612,-0.0333,0.906997,1.655612,0.895888,1.009858,1.825311,0.749634,1.139041,2.062437,1.923004
4.7669,squat,face,,0.005116,0.000000,,,,,,,,0.450079,0.346544,0.146253,0.727051,,rest,0,0,debug,0.561119,0.580001,0.158800,0.687988,5,0.571322,0.620525,0.940625,0.549945,0.653477,1.227082,1.655612,0.0000,0.906997,1.655612,0.895888,1.009858,1.825311,0.749634,1.139041,2.062437,1.923004
