t,exercise,source,raw,smoothed,confidence,face_x,face_y,face_w,face_h,face_conf,face_area,orientation,pose_nose_y,pose_shoulder_y,pose_hip_y,pose_conf,event,phase,armed,rep_count,state,low,high,pose_shoulder_w,pose_shoulder_conf,pose_orientation,luma_mean,luma_center,depth_valid,depth_p05,depth_p10,depth_median,depth_center,depth_age,depth_g0,depth_g1,depth_g2,depth_g3,depth_g4,depth_g5,depth_g6,depth_g7,depth_g8
3.2001,pushUp,face,0.133354,0.174827,0.829156,0.275676,0.455100,0.486902,0.273882,0.829156,0.133354,5,,,,,,peaked,1,0,debug,0.094581,0.245758,,,,0.663114,0.458626,0.934167,0.282716,0.295610,0.393543,0.363378,-0.0333,0.884283,1.735592,0.303137,0.769925,0.350924,0.305125,1.130241,1.976825,0.335958
3.2335,pushUp,face,0.119108,0.158111,0.866025,0.287634,0.448149,0.460161,0.258841,0.866025,0.119108,5,,,,,,peaked,1,0,debug,0.094581,0.245758,,,,0.670002,0.465625,0.935208,0.295610,0.310303,0.417618,0.384096,-0.0333,0.895888,1.735592,0.319401,0.809485,0.371012,0.319401,1.147982,2.003906,0.351648
3.2668,pushUp,face,0.109018,0.143382,0.883331,0.294204,0.440073,0.440238,0.247634,0.883331,0.109018,5,,,,,,peaked,1,0,debug,0.094581,0.245758,,,,0.675945,0.475013,0.935764,0.309740,0.324461,0.442524,0.403467,-0.0333,0.906997,1.735592,0.335297,0.852621,0.390243,0.332900,1.177010,2.032753,0.365193
3.3335,pushUp,face,0.092959,0.117665,0.892131,0.305527,0.424022,0.406522,0.228668,0.892131,0.092959,5,,,,,,peaked,1,0,debug,0.094581,0.245758,,,,0.679431,0.506147,0.936736,0.334421,0.349965,0.712099,0.443674,-0.0333,0.912656,1.735592,0.369940,0.956115,0.425249,0.358794,1.196261,2.062437,0.390243
3.3668,pushUp,face,0.083580,0.107439,0.893499,0.313151,0.419213,0.385469,0.216826,0.893499,0.083580,5,,,,,,peaked,1,0,debug,0.094581,0.245758,,,,0.679399,0.521122,0.937222,0.345712,0.361582,0.749634,0.462511,-0.0333,0.918383,1.735592,0.386123,0.989371,0.440998,0.371012,1.196261,2.062437,0.401252
3.4001,pushUp,face,0.079409,0.099030,0.912693,0.316607,0.410264,0.375727,0.211346,0.912693,0.079409,5,,,,,,peaked,1,0,debug,0.094581,0.245758,,,,0.678792,0.533703,0.938403,0.357043,0.371821,0.782275,0.479849,-0.0333,0.912656,1.756431,0.399064,1.024511,0.457961,0.382947,1.196261,2.062437,0.414236
3.4668,pushUp,face,0.072042,0.085265,0.879731,0.324001,0.395383,0.357875,0.201304,0.879731,0.072042,5,,,,,rep,rest,1,1,debug,0.094581,0.245758,,,,0.674994,0.552717,0.938403,0.374817,0.393543,0.827806,0.512511,-0.0333,0.912656,1.756431,0.418985,1.039594,0.484390,0.410585,1.196261,2.062437,0.433164
3.5002,pushUp,face,0.067108,0.079818,0.917229,0.329435,0.390492,0.345402,0.194289,0.917229,0.067108,5,,,,,,rest,1,1,debug,0.094581,0.245758,,,,0.673043,0.561081,0.938750,0.384096,0.402516,0.847677,0.529473,-0.0333,0.912656,1.756431,0.427736,1.039594,0.498053,0.423839,1.196261,2.092999,0.445217
3.5335,pushUp,face,0.065965,0.075662,0.914029,0.331004,0.383796,0.342448,0.192627,0.914029,0.065965,5,,,,,,rest,1,1,debug,0.094581,0.245758,,,,0.670156,0.567170,0.938542,0.392336,0.410585,0.868532,0.543811,-0.0333,0.912656,1.756431,0.433164,1.039594,0.510468,0.434266,1.186558,2.092999,0.452294
3.5668,pushUp,face,0.062287,0.071649,0.902471,0.334190,0.379643,0.332765,0.187180,0.902471,0.062287,5,,,,,,rest,1,1,debug,0.094581,0.245758,,,,0.668071,0.574533,0.938403,0.400313,0.418985,0.878970,0.560789,-0.0333,0.912656,1.756431,0.436860,1.039594,0.523785,0.443674,1.196261,2.092999,0.462511
3.6002,pushUp,face,0.060428,0.068283,0.916430,0.336195,0.374695,0.327762,0.184366,0.916430,0.060428,5,,,,,,rest,1,1,debug,0.094581,0.245758,,,,0.665214,0.579345,0.938542,0.405705,0.425249,0.901407,0.579184,-0.0333,0.918383,1.756431,0.443674,1.039594,0.533611,0.450704,1.196261,2.092999,0.470156
3.6668,pushUp,face,0.057684,0.062877,0.886917,0.337770,0.368608,0.320234,0.180131,0.886917,0.057684,5,,,,,,rest,1,1,debug,0.094581,0.245758,,,,0.659946,0.587919,0.937986,0.415247,0.434266,0.918383,1.248775,-0.0333,0.918383,1.756431,0.450704,1.047035,0.549945,0.464188,1.196261,2.092999,0.476279
3.7002,pushUp,face,0.055328,0.060612,0.901388,0.339052,0.368004,0.313625,0.176414,0.901388,0.055328,5,,,,,,rest,1,1,debug,0.094581,0.245758,,,,0.656949,0.590360,0.938611,0.416598,0.435743,0.925022,1.271256,-0.0333,0.918383,1.756431,0.450704,1.039594,0.554109,0.465454,1.196261,2.092999,0.478057
3.7335,pushUp,face,0.053982,0.058623,0.897860,0.340931,0.368079,0.309786,0.174255,0.897860,0.053982,5,,,,,,rest,1,1,debug,0.094581,0.245758,,,,0.653333,0.590019,0.938889,0.416598,0.435743,0.925022,1.260303,-0.0333,0.912656,1.756431,0.449516,1.039594,0.552021,0.467149,1.196261,2.092999,0.476279
3.7668,pushUp,face,0.053447,0.057070,0.895954,0.339058,0.368232,0.308249,0.173390,0.895954,0.053447,5,,,,,,rest,1,1,debug,0.094581,0.245758,,,,0.649558,0.587434,0.938958,0.415247,0.434266,0.912656,1.206836,-0.0333,0.912656,1.756431,0.447944,1.039594,0.545841,0.464188,1.196261,2.092999,0.474953
3.8002,pushUp,face,0.055089,0.056476,0.896772,0.338104,0.367190,0.312946,0.176032,0.896772,0.055089,5,,,,,,rest,1,1,debug,0.094581,0.245758,,,,0.645756,0.582512,0.938750,0.404743,0.423839,0.884283,0.562946,-0.0667,0.912656,1.756431,0.438354,1.039594,0.525667,0.450704,1.196261,2.092999,0.462511
3.8668,pushUp,face,0.059614,0.058077,0.893772,0.331587,0.368358,0.325548,0.183121,0.893772,0.059614,5,,,,,,rest,1,1,debug,0.094581,0.245758,,,,0.637211,0.564856,0.938125,0.396899,0.416598,0.868532,0.545841,-0.0333,0.918383,1.756431,0.433164,1.039594,0.512511,0.440998,1.196261,2.092999,0.452294
3.9002,pushUp,face,0.061349,0.059058,0.901659,0.328411,0.371512,0.330250,0.185766,0.901659,0.061349,5,,,,,,rest,1,1,debug,0.094581,0.245758,,,,0.632415,0.552613,0.938403,0.386123,0.404743,0.847677,0.527563,-0.0333,0.912656,1.756431,0.423839,1.039594,0.494686,0.429170,1.196261,2.092999,0.442524
3.9335,pushUp,face,0.062871,0.060202,0.898947,0.326105,0.375737,0.334322,0.188056,0.898947,0.062871,5,,,,,,rest,1,1,debug,0.094581,0.245758,,,,0.627472,0.538398,0.937917,0.360563,0.377860,0.799998,0.486228,-0.0667,0.918383,1.735592,0.401252,1.039594,0.460846,0.400313,1.196261,2.092999,0.416598
4.0002,pushUp,face,0.071610,0.066021,0.888292,0.313143,0.383372,0.356801,0.200701,0.888292,0.071610,5,,,,,,rest,1,1,debug,0.094581,0.245758,,,,0.618178,0.504513,0.938333,0.344086,0.359802,0.761338,0.464188,-0.0333,0.918383,1.735592,0.382947,1.024511,0.439485,0.382947,1.186558,2.092999,0.401252
4.0335,pushUp,face,0.079109,0.069947,0.918293,0.305317,0.385402,0.375016,0.210947,0.918293,0.079109,5,,,,,,rest,1,1,debug,0.094581,0.245758,,,,0.612553,0.483230,0.937917,0.328205,0.343393,0.730385,0.440998,-0.0333,0.912656,1.735592,0.366237,0.981783,0.420361,0.364413,1.206836,2.092999,0.382947
4.0668,pushUp,face,0.085130,0.074502,0.903552,0.294023,0.390630,0.389027,0.218828,0.903552,0.085130,5,,,,,,rest,1,1,debug,0.094581,0.245758,,,,0.606236,0.459544,0.936250,0.311815,0.327574,0.665366,0.417618,-0.0333,0.912656,1.715243,0.349249,0.930907,0.397823,0.344086,1.196261,2.092999,0.366237
4.1335,pushUp,face,0.104700,0.089904,0.886366,0.271023,0.400129,0.431432,0.242681,0.886366,0.104700,5,,,,,,rest,1,1,debug,0.094581,0.245758,,,,0.588664,0.404923,0.935417,0.283812,0.293074,0.404743,0.369940,-0.0333,0.878970,1.715243,0.315854,0.818545,0.355309,0.304399,1.177010,2.062437,0.328205
4.1668,pushUp,face,0.116204,0.097794,0.894045,0.250963,0.405498,0.454517,0.255666,0.894045,0.116204,5,,,,,,leaving,1,1,debug,0.094581,0.245758,,,,0.577811,0.376688,0.933681,0.269757,0.278866,0.376747,0.348299,-0.0333,0.863406,1.693958,0.300646,0.773996,0.332036,0.289592,1.166951,2.062437,0.309740
4.2002,pushUp,face,0.129723,0.107373,0.850953,0.237573,0.412255,0.480227,0.270128,0.850953,0.129723,5,,,,,,leaving,1,1,debug,0.094581,0.245758,,,,0.565305,0.356871,0.931667,0.254853,0.263782,0.350924,0.323028,-0.0333,0.827806,1.674570,0.284919,0.726757,0.306954,0.273942,1.112438,1.948620,0.290085
4.2335,pushUp,face,0.150831,0.120411,0.852386,0.214814,0.411592,0.517826,0.291277,0.852386,0.150831,5,,,,,,leaving,1,1,debug,0.094581,0.245758,,,,0.549058,0.341432,0.929514,0.241509,0.249513,0.324461,0.300646,-0.0333,0.787087,1.617693,0.271330,0.335297,0.283812,0.258978,1.095185,2.003906,0.273942
4.2669,pushUp,face,0.170822,0.135535,0.861503,0.195541,0.416948,0.551075,0.309980,0.861503,0.170822,5,,,,,,leaving,1,1,debug,0.094581,0.245758,,,,0.531740,0.328660,0.926389,0.227556,0.235078,0.297500,0.278866,-0.0333,0.737749,0.368080,0.256256,0.299941,0.259503,0.244742,1.039594,1.923004,0.258978
4.3335,pushUp,face,0.229202,0.183307,0.865179,0.149334,0.429538,0.638334,0.359063,0.865179,0.229202,5,,,,,,leaving,1,1,debug,0.094581,0.245758,,,,0.493053,0.305977,0.916597,0.199222,0.205953,0.248302,0.233151,-0.0333,0.275565,0.278261,0.230216,0.245209,0.215307,0.214945,0.868532,0.288449,0.225154
4.3669,pushUp,face,0.256220,0.205181,0.834732,0.129972,0.444389,0.674909,0.379636,0.834732,0.256220,5,,,,,,leaving,1,1,debug,0.094581,0.245758,,,,0.468950,0.298804,0.912708,0.185239,0.189770,0.227151,0.210180,-0.0333,0.249513,0.258978,0.216765,0.224364,0.195718,0.200942,0.291904,0.264873,0.210699
4.4002,pushUp,face,0.303106,0.234560,0.803739,0.111830,0.452386,0.734068,0.412913,0.803739,0.303106,5,,,,,,leaving,1,1,debug,0.094581,0.245758,,,,0.442876,0.298265,0.912292,0.170666,0.173559,0.207118,0.187271,-0.0333,0.222609,0.240601,0.201734,0.202692,0.176309,0.186453,0.246866,0.243114,0.194973
4.4335,pushUp,face,0.346142,0.268035,0.772450,0.088349,0.467464,0.784451,0.441254,0.772450,0.346142,5,,,,,,peaked,1,1,debug,0.094581,0.245758,,,,0.424632,0.299078,0.589306,0.160602,0.163161,0.182206,0.189489,-0.0667,0.175944,0.212624,0.186453,0.169200,0.187683,0.172043,0.188930,0.211745,0.174625
4.5002,pushUp,face,0.551804,0.412762,0.704513,-0.000810,0.466572,0.990447,0.557126,0.704513,0.551804,5,,,,,,peaked,1,1,debug,0.094581,0.245758,,,,0.395320,0.288181,0.351458,0.159006,0.160401,0.177408,0.174625,-0.0333,0.165268,0.210525,0.186181,0.159701,0.171697,0.172856,0.169648,0.196469,0.173559
4.5335,pushUp,face,0.441983,0.421528,0.666402,0.006057,0.502493,0.886424,0.498614,0.666402,0.441983,5,,,,,,peaked,1,1,debug,0.094581,0.245758,,,,0.387756,0.282181,0.190139,0.159204,0.160602,0.179272,0.163369,-0.0333,0.162128,1.598750,0.185776,,0.160602,0.162436,0.185776,0.180408,0.168977
4.5669,pushUp,face,0.420389,0.421187,0.639481,0.007405,0.544380,0.864499,0.486281,0.639481,0.420389,5,,,,,,peaked,1,1,debug,0.094581,0.245758,,,,0.386000,0.277948,0.086597,0.159900,0.161922,0.208638,0.160401,-0.0667,,1.715243,0.177654,,,,0.936869,0.166450,0.162849
4.6335,pushUp,face,,0.421187,0.000000,,,,,,,,,,,,,peaked,1,1,debug,0.094581,0.245758,,,,0.383987,0.280196,0.065347,0.159600,0.162643,1.617693,,-0.0333,,1.735592,0.181047,,,,,0.158809,
4.6669,pushUp,face,,0.421187,0.000000,,,,,,,,,,,,,peaked,1,1,debug,0.094581,0.245758,,,,0.381278,0.280577,0.062917,0.159600,0.162849,1.635777,,-0.0333,,1.735592,0.181303,,,,,,
4.7002,pushUp,face,,0.421187,0.000000,,,,,,,,,,,,,peaked,1,1,debug,0.094581,0.245758,,,,0.384666,0.285905,0.075556,0.159600,0.162436,0.240601,0.158809,-0.0667,,1.735592,0.182857,,,,,0.158809,0.159006
4.7669,pushUp,face,,0.421187,0.000000,,,,,,,,,,,,,peaked,1,1,debug,0.094581,0.245758,,,,0.417219,0.310589,0.161528,0.159402,0.161514,0.181303,0.167211,-0.0667,0.170439,1.674570,0.185506,,0.162436,0.163161,0.159006,0.171812,0.165910
4.8335,pushUp,face,,0.421187,0.000000,,,,,,,,,,,,,peaked,1,1,debug,0.094581,0.245758,,,,0.467788,0.355629,0.290486,0.159600,0.161718,0.182727,0.169874,-0.0333,0.178521,0.216582,0.192337,0.158514,0.167979,0.169424,0.164524,0.183119,0.170439
4.8669,pushUp,face,0.345221,0.398396,0.599886,0.034195,0.600372,0.783407,0.440666,0.599886,0.345221,5,,,,,,peaked,1,1,debug,0.094581,0.245758,,,,0.488186,0.383773,0.767847,0.161006,0.163057,0.191760,0.189770,-0.0667,0.217872,0.233151,0.190760,0.185776,0.179901,0.171812,0.196772,0.206119,0.179649
4.9335,pushUp,face,0.388593,0.393396,0.713979,0.103565,0.507534,0.831163,0.467529,0.713979,0.388593,5,,,,,,peaked,1,1,debug,0.094581,0.245758,,,,0.547202,0.442392,0.916389,0.169987,0.172739,0.209493,0.193352,-0.0333,0.246153,1.598750,0.194086,0.206451,0.182206,0.182727,0.240150,0.215307,0.197379
4.9669,pushUp,face,0.351141,0.380719,0.744773,0.162807,0.503846,0.790096,0.444429,0.744773,0.351141,5,,,,,,peaked,1,1,debug,0.094581,0.245758,,,,0.573031,0.463908,0.920764,0.186725,0.191045,0.233575,0.218244,-0.0333,0.644430,1.674570,0.207455,0.230631,0.203498,0.197683,0.271330,0.248544,0.215488
5.0002,pushUp,face,0.277882,0.349867,0.807678,0.207321,0.502601,0.702860,0.395359,0.807678,0.277882,5,,,,,,peaked,1,1,debug,0.094581,0.245758,,,,0.597615,0.474970,0.923542,0.215488,0.223972,0.286033,0.269757,-0.0667,0.791345,1.715243,0.232727,0.288939,0.253089,0.228980,0.857621,0.310303,0.252216
5.0669,pushUp,face,0.206605,0.276801,0.811297,0.257565,0.473483,0.606052,0.340904,0.811297,0.206605,5,,,,,,peaked,1,1,debug,0.094581,0.245758,,,,0.644354,0.479443,0.927639,0.230631,0.239925,0.313150,0.294931,-0.0333,0.842797,1.715243,0.247822,0.322418,0.277206,0.246153,0.956115,0.339297,0.271905
5.1002,pushUp,face,0.179348,0.247564,0.791495,0.276282,0.461771,0.564659,0.317621,0.791495,0.179348,5,,,,,,peaked,1,1,debug,0.094581,0.245758,,,,0.662157,0.484657,0.929931,0.245209,0.255744,0.341561,0.320200,-0.0333,0.863406,1.715243,0.262834,0.358042,0.305125,0.262834,1.024511,0.374817,0.292571
5.1336,pushUp,face,0.154924,0.219771,0.842882,0.292325,0.453084,0.524805,0.295203,0.842882,0.154924,5,,,,,,peaked,1,1,debug,0.094581,0.245758,,,,0.673580,0.486709,0.934375,0.276607,0.288939,0.402516,0.369940,-0.0667,0.901407,1.735592,0.295610,0.804399,0.359802,0.297500,1.139041,1.898054,0.333550
5.2002,pushUp,face,0.118540,0.168142,0.874721,0.314789,0.434893,0.459061,0.258222,0.874721,0.118540,5,,,,,,peaked,1,1,debug,0.094581,0.245758,,,,0.681504,0.486957,0.935486,0.292571,0.306954,0.436860,0.396899,-0.0333,0.912656,1.735592,0.318012,0.857621,0.384962,0.315269,1.157714,1.976825,0.353591
5.2336,pushUp,face,0.104440,0.149030,0.869402,0.324683,0.425198,0.430896,0.242379,0.869402,0.104440,5,,,,,,peaked,1,1,debug,0.094581,0.245758,,,,0.683504,0.498782,0.935694,0.309740,0.325907,0.675014,0.422791,-0.0333,0.918383,1.756431,0.343393,0.912656,0.405705,0.331391,1.157714,1.948620,0.369940
5.2669,pushUp,face,0.095101,0.132851,0.889116,0.330221,0.415537,0.411180,0.231289,0.889116,0.095101,5,,,,,,peaked,1,1,debug,0.094581,0.245758,,,,0.684682,0.518648,0.937500,0.326738,0.344086,0.734050,0.449516,-0.0333,0.912656,1.735592,0.366237,0.975238,0.429170,0.350924,1.196261,2.062437,0.389353
5.3336,pushUp,face,0.077691,0.104718,0.901659,0.341351,0.401192,0.371640,0.209048,0.901659,0.077691,5,,,,,,peaked,1,1,debug,0.094581,0.245758,,,,0.680534,0.548374,0.938681,0.358794,0.376747,0.804399,0.496122,-0.0333,0.918383,1.756431,0.404743,1.031738,0.470156,0.389353,1.177010,2.003906,0.414236
5.3669,pushUp,face,0.071333,0.094702,0.896499,0.347061,0.395250,0.356109,0.200312,0.896499,0.071333,5,,,,,,peaked,1,1,debug,0.094581,0.245758,,,,0.677260,0.559350,0.939097,0.374817,0.392336,0.832520,0.516129,-0.0333,0.912656,1.756431,0.416598,1.039594,0.491363,0.408293,1.196261,2.062437,0.429170
5.4002,pushUp,face,0.067257,0.086469,0.873883,0.346568,0.386386,0.345787,0.194505,0.873883,0.067257,5,,,,,rep,rest,1,2,debug,0.094581,0.245758,,,,0.673477,0.567795,0.939167,0.386123,0.401252,0.847677,0.537532,-0.0333,0.912656,1.756431,0.427736,1.031738,0.505179,0.422791,1.186558,2.003906,0.434266
5.4336,pushUp,face,0.064324,0.079825,0.901929,0.350859,0.380994,0.338164,0.190217,0.901929,0.064324,5,,,,,,rest,1,2,debug,0.094581,0.245758,,,,0.669052,0.574565,0.938958,0.397823,0.412902,0.873720,0.556522,-0.0333,0.906997,1.756431,0.434266,1.039594,0.523785,0.436860,1.196261,2.092999,0.446382
5.5002,pushUp,face,0.058875,0.069140,0.912960,0.358244,0.373169,0.323521,0.181981,0.912960,0.058875,5,,,,,,rest,1,2,debug,0.094581,0.245758,,,,0.660364,0.582711,0.938403,0.409273,0.425249,0.895888,0.588505,-0.0333,0.918383,1.756431,0.442524,1.031738,0.539515,0.453498,1.166951,2.003906,0.457961
5.5336,pushUp,face,0.055565,0.065067,0.907327,0.363110,0.371511,0.314296,0.176792,0.907327,0.055565,5,,,,,,rest,1,2,debug,0.094581,0.245758,,,,0.655729,0.583800,0.938611,0.412902,0.430252,0.901407,0.606275,-0.0333,0.918383,1.779320,0.446382,1.024511,0.543811,0.459605,1.177010,2.003906,0.464188
5.5669,pushUp,face,0.055692,0.062255,0.886641,0.363583,0.367890,0.314655,0.176993,0.886641,0.055692,5,0.497116,0.463840,,0.741211,,rest,1,2,debug,0.094581,0.245758,0.372551,0.166260,2,0.651476,0.583154,0.939028,0.414236,0.431703,0.895888,0.608799,-0.0333,0.918383,1.756431,0.446382,1.031738,0.545841,0.462511,1.177010,2.003906,0.464188
5.6002,pushUp,face,0.053797,0.059717,0.889391,0.364917,0.369938,0.309255,0.173956,0.889391,0.053797,5,0.496162,0.448879,,0.763184,,rest,1,2,debug,0.094581,0.245758,0.369625,0.186523,2,0.647324,0.581154,0.938819,0.414236,0.431703,0.901407,0.603418,-0.0333,0.906997,1.756431,0.445217,1.039594,0.545841,0.460846,1.196261,2.092999,0.468435
5.6336,pushUp,face,0.054578,0.058175,0.885539,0.362338,0.371742,0.311493,0.175215,0.885539,0.054578,5,,,,,,rest,1,2,debug,0.094581,0.245758,,,,0.643093,0.577982,0.938958,0.409273,0.427736,0.890435,0.583808,-0.0333,0.912656,1.756431,0.440998,1.039594,0.539515,0.456734,1.196261,2.123379,0.462511
5.6669,pushUp,face,0.055343,0.057326,0.898947,0.360884,0.372692,0.313667,0.176438,0.898947,0.055343,5,,,,,,rest,1,2,debug,0.094581,0.245758,,,,0.638748,0.572058,0.938472,0.403467,0.420361,0.873720,0.565121,-0.0333,0.906997,1.756431,0.434266,1.039594,0.529473,0.446382,1.196261,2.123379,0.452294
5.7002,pushUp,face,0.056956,0.057215,0.918559,0.361600,0.375730,0.318207,0.178991,0.918559,0.056956,5,,,,,,rest,1,2,debug,0.094581,0.245758,,,,0.634090,0.562837,0.939514,0.393543,0.409273,0.847677,0.541512,-0.0333,0.912656,1.756431,0.427736,1.031738,0.510468,0.435743,1.177010,2.003906,0.439485
5.7336,pushUp,face,0.061314,0.058445,0.893499,0.357391,0.377362,0.330156,0.185712,0.893499,0.061314,5,,,,,,rest,1,2,debug,0.094581,0.245758,,,,0.628543,0.550411,0.938889,0.381805,0.397823,0.827806,0.521650,-0.0333,0.912656,1.756431,0.418985,1.031738,0.491363,0.421399,1.177010,2.003906,0.427736
5.7669,pushUp,face,0.064525,0.060269,0.918824,0.352491,0.380903,0.338689,0.190513,0.918824,0.064525,5,,,,,,rest,1,2,debug,0.094581,0.245758,,,,0.622470,0.534069,0.939097,0.369142,0.384962,0.809485,0.499998,-0.0333,0.912656,1.756431,0.404743,1.039594,0.474953,0.406995,1.196261,2.092999,0.417618
5.8003,pushUp,face,0.068455,0.062725,0.904362,0.351546,0.384274,0.348852,0.196229,0.904362,0.068455,5,,,,,,rest,1,2,debug,0.094581,0.245758,,,,0.616691,0.517503,0.937292,0.336840,0.349965,0.742025,0.450704,-0.0667,0.912656,1.756431,0.367288,0.989371,0.429170,0.367288,1.177010,1.976825,0.381805
5.8669,pushUp,face,0.084304,0.073731,0.898675,0.334775,0.389421,0.387136,0.217764,0.898675,0.084304,5,,,,,,rest,1,2,debug,0.094581,0.245758,,,,0.603032,0.473636,0.936875,0.319401,0.331391,0.678145,0.426665,-0.0333,0.906997,1.735592,0.347354,0.949027,0.406995,0.348299,1.186558,2.032753,0.365193
5.9003,pushUp,face,0.091020,0.078918,0.891310,0.329296,0.396248,0.402260,0.226271,0.891310,0.091020,5,,,,,,rest,1,2,debug,0.094581,0.245758,,,,0.594724,0.443870,0.936042,0.299941,0.309740,0.439485,0.397823,-0.0333,0.918383,1.735592,0.330535,0.884283,0.382947,0.325907,1.147982,1.923004,0.341561
5.9336,pushUp,face,0.105116,0.086777,0.902471,0.317073,0.394703,0.432287,0.243162,0.902471,0.105116,5,,,,,,rest,1,2,debug,0.094581,0.245758,,,,0.585919,0.411712,0.934722,0.278866,0.289592,0.403467,0.369940,-0.0333,0.906997,1.735592,0.312386,0.823150,0.357043,0.301887,1.120963,1.898054,0.323028
5.9669,pushUp,face,0.116418,0.095670,0.892131,0.310261,0.400830,0.454935,0.255901,0.892131,0.116418,5,,,,,,leaving,1,2,debug,0.094581,0.245758,,,,0.575959,0.379549,0.932917,0.261892,0.271330,0.374817,0.345013,-0.0333,0.884283,1.715243,0.294421,0.778115,0.329683,0.279933,1.112438,1.693958,0.304399
6.0003,pushUp,face,0.131258,0.106347,0.896772,0.289185,0.407921,0.483061,0.271722,0.896772,0.131258,5,,,,,,leaving,1,2,debug,0.094581,0.245758,,,,0.564262,0.354948,0.930486,0.246391,0.254472,0.344086,0.318012,-0.0333,0.868532,1.715243,0.279324,0.701848,0.300646,0.262834,1.039594,1.216872,0.279933
6.0669,pushUp,face,0.170687,0.139162,0.854960,0.249409,0.424302,0.550858,0.309858,0.854960,0.170687,5,,,,,,leaving,1,2,debug,0.094581,0.245758,,,,0.529568,0.332729,0.923264,0.216582,0.221645,0.283186,0.265836,-0.0333,0.757393,1.655612,0.244273,0.284919,0.244742,0.229802,0.918383,0.313725,0.242195
6.1003,pushUp,face,0.192189,0.155070,0.862919,0.224716,0.439490,0.584525,0.328795,0.862919,0.192189,5,,,,,,leaving,1,2,debug,0.094581,0.245758,,,,0.504422,0.319277,0.917639,0.200942,0.206785,0.255361,0.238139,-0.0333,0.691425,1.423206,0.225352,0.254472,0.220499,0.213332,0.827806,0.287156,0.224758
6.1336,pushUp,face,0.230142,0.177593,0.860085,0.181345,0.448919,0.639642,0.359798,0.860085,0.230142,5,,,,,,leaving,1,2,debug,0.094581,0.245758,,,,0.478348,0.310254,0.914514,0.186045,0.190193,0.229802,0.211396,-0.0333,0.264873,0.267782,0.209150,0.228775,0.197683,0.198449,0.277206,0.261892,0.206451
6.1669,pushUp,face,0.277172,0.207468,0.798558,0.160180,0.459121,0.701962,0.394854,0.798558,0.277172,5,,,,,,leaving,1,2,debug,0.094581,0.245758,,,,0.449486,0.304041,0.781250,0.160100,0.162231,0.189209,0.175222,-0.0667,0.199532,0.223385,0.185506,0.183776,0.165055,0.171812,0.208638,0.203173,0.175462
6.2336,pushUp,face,0.399093,0.305199,0.720107,0.089481,0.486691,0.842317,0.473803,0.720107,0.399093,5,,,,,,peaked,1,2,debug,0.094581,0.245758,,,,0.400066,0.294931,0.509236,0.160602,0.163161,0.182206,0.186045,-0.0333,0.175462,0.209835,0.193793,0.166884,0.185776,0.170212,0.180408,0.206119,0.172275
6.2669,pushUp,face,0.513606,0.367724,0.698946,0.023797,0.462947,0.955551,0.537497,0.698946,0.513606,5,,,,,,peaked,1,2,debug,0.094581,0.245758,,,,0.382399,0.288523,0.286111,0.159204,0.160602,0.181047,0.173913,-0.0333,0.171697,0.207118,0.191187,1.381916,0.171009,0.172507,0.167648,0.192337,0.170895
6.3003,pushUp,face,0.463113,0.396342,0.640434,0.012153,0.503916,0.907366,0.510393,0.640434,0.463113,5,,,,,,peaked,1,2,debug,0.094581,0.245758,,,,0.372023,0.279907,0.106181,0.159701,0.161718,0.185776,0.165910,-0.0667,0.165696,1.715243,0.179649,,,0.161310,,0.174982,0.163578
6.3669,pushUp,face,,0.396342,0.000000,,,,,,,,,,,,,peaked,1,2,debug,0.094581,0.245758,,,,0.373391,0.280846,0.082153,0.159600,0.162128,0.216215,0.163161,-0.0333,,1.735592,0.177163,,,,,0.169200,0.162436
6.4003,pushUp,face,,0.396342,0.000000,,,,,,,,,,,,,peaked,1,2,debug,0.094581,0.245758,,,,0.376875,0.281958,0.074375,0.159900,0.162128,0.246153,0.162643,-0.0333,,1.735592,0.176309,,,,0.263782,0.166018,0.161922
6.4336,pushUp,face,,0.396342,0.000000,,,,,,,,,,,,,peaked,1,2,debug,0.094581,0.245758,,,,0.384098,0.284315,0.084236,0.159600,0.162128,0.222996,0.164313,-0.0667,,1.735592,0.179901,,,,,0.169987,0.162436
6.5003,pushUp,face,,0.396342,0.000000,,,,,,,,,,,,,peaked,1,2,debug,0.094581,0.245758,,,,0.413348,0.307868,0.107986,0.159701,0.161922,0.185506,0.166667,-0.0333,0.160602,1.715243,0.183119,,0.161310,0.161006,,0.174387,0.164947
6.5670,pushUp,face,,0.396342,0.000000,,,,,,,,,,,,,peaked,1,2,debug,0.094581,0.245758,,,,0.457524,0.346345,0.296944,0.159204,0.160401,0.180791,0.173913,-0.0333,0.172275,0.203173,0.194677,0.159204,0.174149,0.167869,0.165482,0.194381,0.172739
6.6003,pushUp,face,0.453465,0.413479,0.620098,0.067312,0.520309,0.897864,0.505048,0.620098,0.453465,5,,,,,,peaked,1,2,debug,0.094581,0.245758,,,,0.479528,0.368098,0.839236,0.161310,0.163161,0.189770,0.180408,-0.0667,0.211047,0.227151,0.174863,0.186725,0.168864,0.170895,0.204472,0.197683,0.177408
